,name,location,at_student_home,at_online,at_teacher_home,rate,review,price,languages,picture,seniority,trusted_teacher,Bachelor's degree,Master's degree,Other studies,PhD,Student,Teach Arabic,Teach Business,Teach Computers,Teach English,Teach French,Teach Humanities,Teach Language Skills,Teach Math,Teach Music,Teach Other Languages,Teach Sciences,Teach Spanish,Teach Sports,Teach Telecommunications,Tech Arts,region,0-3,13-17,18-64,4-6,65+,7-12,Advanced,Beginner,Intermediate,region_code,location_code
5310,Nasreddine,Belgium,0.0,1,0.0,0.0,0,50.18,1.0,0,1,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,7
5311,Olga,Italy,0.0,1,1.0,0.0,0,92.64,2.0,0,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,22
5312,Vienne,Spain,0.0,1,1.0,0.0,0,88.78,1.0,0,2,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
5313,Maria,Belgium,1.0,1,1.0,0.0,0,108.08,4.0,0,2,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,7
5314,Herman,Germany,1.0,1,1.0,0.0,0,108.08,2.0,0,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,2
5315,Business,Madagascar,1.0,1,1.0,0.0,0,57.9,3.0,0,2,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,East Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,114
5316,Shaima,France,0.0,1,1.0,0.0,0,92.64,3.0,0,2,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5317,Rokshinda,India,0.0,1,0.0,0.0,0,25.48,2.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,South Asia,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8,26
5318,Joana,Spain,0.0,1,0.0,0.0,0,77.2,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13
5319,Márcia,Portugal,0.0,1,1.0,0.0,0,54.04,4.0,0,2,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,37
5320,Victor,Germany,0.0,1,1.0,0.0,0,100.36,2.0,0,3,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,2
5321,Paulina,Poland,1.0,1,0.0,0.0,0,108.08,2.0,0,4,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,East Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9,58
5322,Cyrine,France,0.0,1,1.0,0.0,0,61.76,3.0,0,4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,14
5323,Marco,Spain,1.0,1,1.0,0.0,0,88.78,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
5324,Danis,Belgium,0.0,1,0.0,4.9,18,189.14,2.0,0,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7
5325,Francesca,Switzerland,1.0,1,1.0,5.0,1,174.89,4.0,0,5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
5326,Sara,France,1.0,1,0.0,5.0,4,115.8,3.0,0,5,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5327,Matei,Netherlands,1.0,1,0.0,0.0,0,84.92,1.0,0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
5328,Naser,Spain,0.0,1,0.0,0.0,0,81.06,3.0,0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,13
5329,Marie,Morocco,0.0,1,0.0,0.0,0,73.34,2.0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0
5330,Ege,Netherlands,1.0,1,1.0,0.0,0,185.28,2.0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
5331,Ghassen,France,1.0,1,0.0,0.0,0,69.48,3.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5332,Manuel Urios,Netherlands,1.0,1,1.0,0.0,0,142.82,2.0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
5333,Liting,Portugal,1.0,1,0.0,0.0,0,69.48,3.0,0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,37
5334,Nikhil,France,1.0,1,0.0,0.0,0,92.64,2.0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5335,Kliment,Netherlands,1.0,1,1.0,0.0,0,46.32,2.0,0,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1
5336,Tanu,India,1.0,1,1.0,4.75,4,22.95,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,South Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,26
5337,Eva,France,1.0,1,0.0,0.0,0,92.64,2.0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5338,Essma,Tunisia,1.0,1,1.0,0.0,0,53.13,6.0,0,5,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,25
5339,Ashington,Kenya,0.0,1,0.0,0.0,0,63.17,1.0,0,3,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,East Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,60
5340,Amel,Algeria,0.0,1,0.0,5.0,2,50.18,3.0,0,1,1.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Africa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,59
5341,Kaan,Germany,1.0,1,1.0,0.0,0,92.64,2.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,2
5342,Krisztina,Switzerland,0.0,1,0.0,5.0,1,222.59,5.0,0,8,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
5343,Sarah,France,1.0,1,0.0,5.0,2,88.78,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,14
5344,Sophie,France,1.0,1,0.0,5.0,3,177.56,2.0,0,2,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5345,Alma Valentina,Ñuñoa,1.0,1,1.0,0.0,0,50.18,2.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6,156
5346,Kenza,France,1.0,1,0.0,4.5,2,69.48,2.0,0,0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5347,Rishabh,Luxembourg,0.0,1,0.0,5.0,2,177.56,2.0,0,4,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,24
5348,Chris,Saudi Arabia,1.0,1,0.0,5.0,2,397.07,1.0,0,5,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,West Asia,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2,73
5349,Abdoulaye,Senegal,1.0,1,0.0,5.0,1,69.48,2.0,0,3,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,122
5350,Rajaa,Netherlands,1.0,1,1.0,4.7,3,131.24,3.0,0,4,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
5351,Yunus,Netherlands,1.0,1,0.0,5.0,1,81.06,3.0,0,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
5352,Hadrien,Switzerland,1.0,1,1.0,5.0,1,310.03,2.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
5353,Marie,France,0.0,1,0.0,5.0,6,123.52,5.0,0,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5354,Rupam,India,0.0,1,0.0,5.0,1,24.43,3.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,South Asia,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8,26
5355,Maria,Spain,1.0,1,0.0,5.0,4,108.08,2.0,0,2,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
5356,Prof Jamal,Morocco,1.0,1,0.0,0.0,0,43.83,3.0,0,1,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0
5357,Aída,Spain,0.0,1,1.0,5.0,9,77.2,3.0,0,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
5358,Pablo,France,1.0,1,1.0,4.7,6,111.94,3.0,0,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5359,Mimi,Netherlands,0.0,1,1.0,4.6,12,270.2,3.0,0,5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
5360,Yasmine,France,1.0,1,1.0,5.0,5,96.5,2.0,0,2,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5361,Maria,Sweden,1.0,1,1.0,5.0,1,355.36,3.0,0,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,23
5362,Stefan,ON,1.0,1,0.0,5.0,4,96.5,5.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unknown,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,10
5363,Alex,Spain,1.0,1,1.0,5.0,2,57.9,4.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
5364,Max,Netherlands,1.0,1,1.0,5.0,2,73.34,2.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
5365,Alexis,QC,1.0,1,1.0,5.0,6,93.97,2.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unknown,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6,43
5366,Spyros,Netherlands,1.0,1,0.0,5.0,3,158.26,2.0,0,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
5367,Bruno,Netherlands,1.0,1,1.0,5.0,6,92.64,6.0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
5368,Gala,Netherlands,0.0,1,1.0,5.0,4,108.08,2.0,0,5,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
5369,Elhem,France,0.0,1,0.0,5.0,1,200.72,3.0,0,3,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,14
5370,Marija,Netherlands,0.0,1,1.0,5.0,1,111.94,2.0,0,5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
5371,Xiomara,Venezuela,0.0,1,0.0,0.0,0,89.74,2.0,0,4,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5,29
5372,Cecília,Belgium,1.0,1,1.0,5.0,7,162.12,5.0,0,7,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7
5373,Xavier,FL,0.0,1,0.0,5.0,1,201.01,4.0,0,3,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Unknown,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,27
5374,François,France,1.0,1,0.0,5.0,1,158.26,2.0,0,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,14
5375,Jessica,Germany,0.0,1,1.0,0.0,0,154.4,5.0,0,3,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2
5376,Jessie,Netherlands,1.0,1,0.0,0.0,0,92.64,3.0,0,2,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1
5377,Jonathan,France,1.0,1,0.0,0.0,0,96.5,3.0,0,4,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5378,Florie,France,1.0,1,1.0,5.0,9,135.1,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5379,Daniele,Belgium,1.0,1,1.0,5.0,2,177.56,2.0,0,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,7
5380,Anusha,Netherlands,1.0,1,1.0,5.0,2,77.2,2.0,0,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1
5381,Michael,Belgium,1.0,1,0.0,4.25,4,154.4,3.0,0,3,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,7
5382,Ferdaws,Austria,0.0,1,0.0,5.0,1,135.1,3.0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,21
5383,Samar,Egypt,0.0,1,1.0,0.0,0,40.71,2.0,0,3,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18
5384,Patryk,Switzerland,1.0,1,1.0,0.0,0,182.84,3.0,0,5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
5385,Miyuki,Japan,1.0,1,0.0,0.0,0,75.24,2.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,East Asia,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,20
5386,Vaana,Austria,1.0,1,1.0,5.0,1,177.56,2.0,0,2,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,21
5387,Mélina,Switzerland,1.0,1,0.0,0.0,0,143.09,3.0,0,2,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,6
5388,Zahra,France,0.0,1,1.0,5.0,3,111.94,3.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,14
5389,Karine,France,1.0,1,0.0,5.0,7,230.54,4.0,0,9,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5390,Mouldi,Luxembourg,1.0,1,0.0,4.5,2,135.1,3.0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,24
5391,Hassan,Germany,1.0,1,0.0,0.0,0,83.39,4.0,0,2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2
5392,Nora,France,0.0,1,1.0,5.0,1,177.56,3.0,0,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5393,Elnaz,Spain,0.0,1,0.0,0.0,0,54.04,3.0,0,2,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
5394,Cécile,France,1.0,1,1.0,0.0,0,111.94,3.0,0,3,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5395,Sofie,France,1.0,1,1.0,0.0,0,96.5,4.0,0,3,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,14
5396,Can,Denmark,1.0,1,1.0,5.0,4,226.27,1.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,54
5397,Antoine,Germany,1.0,1,1.0,5.0,3,162.12,2.0,0,8,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2
5398,Florence,Switzerland,0.0,1,0.0,4.8,5,182.84,3.0,0,4,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
5399,María,Spain,0.0,1,1.0,5.0,1,111.94,2.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,13
5400,Timéa,France,1.0,1,1.0,0.0,0,57.9,2.0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5401,Esteban,Switzerland,1.0,1,1.0,5.0,2,162.96,3.0,0,7,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6
5402,Heloïse,Belgium,1.0,1,0.0,5.0,1,92.64,4.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,7
5403,Carolina,Japan,0.0,1,1.0,5.0,1,225.06,2.0,0,5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,East Asia,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,20
5404,Alexandra,Netherlands,0.0,1,1.0,0.0,0,69.48,4.0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1
5405,Melissa,Colombia,0.0,1,0.0,5.0,3,81.22,3.0,0,3,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Americas,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,11
5406,Berin,Turkey,1.0,1,0.0,5.0,5,89.74,2.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,19
5407,Shams,Morocco,1.0,1,1.0,4.6,15,81.96,3.0,1,5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
5408,Kristapor,France,1.0,1,1.0,0.0,0,169.84,3.0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
5409,Miriam,Luxembourg,0.0,1,1.0,4.5,2,235.46,3.0,0,3,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,24
5410,Nico,Switzerland,1.0,1,1.0,5.0,2,222.59,5.0,0,5,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
5411,Maxime,France,0.0,1,0.0,5.0,4,104.22,2.0,0,5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
5412,Elena,Belgium,1.0,1,1.0,4.95,12,135.1,2.0,0,7,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,7
5413,Penny,United Kingdom,0.0,1,0.0,5.0,2,311.34,2.0,0,8,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
5414,Fatima,Morocco,0.0,1,1.0,5.0,1,37.77,3.0,0,3,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
5415,Susana,Denmark,0.0,1,1.0,5.0,4,169.83,1.0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,54
